epoch,split,total_loss,task_loss_dermamnist,dermamnist_accuracy,dermamnist_f1_macro,dermamnist_loss,avg_f1_macro
65,val,1.043363943696022,1.069640189409256,0.6849451645064806,0.5626590582220826,1.069640189409256,0.5626590582220826
66,train,0.9134386579195658,0.9333767361111112,0.7586805555555556,0.7585532795942306,0.9333767361111112,0.7585532795942306
66,val,1.0502941608428955,1.0771539807319641,0.6729810568295115,0.5706063611204425,1.0771539807319641,0.5706063611204425
67,train,0.9047032947893496,0.9243570963541666,0.7644675925925926,0.7626134421276952,0.9243570963541666,0.7626134421276952
67,val,1.0731484591960907,1.1013403832912445,0.6600199401794616,0.5771800844582692,1.1013403832912445,0.5771800844582692
68,train,0.8995912428255435,0.9191316123361941,0.7708333333333334,0.7675483476107535,0.9191316123361941,0.7675483476107535
68,val,1.0610623359680176,1.088857650756836,0.6580259222333001,0.5754698155093383,1.088857650756836,0.5754698155093383
69,train,0.9024692288151493,0.9222935107019212,0.7680844907407407,0.7689368984501799,0.9222935107019212,0.7689368984501799
69,val,1.0484548807144165,1.075800895690918,0.6660019940179461,0.561537994391375,1.075800895690918,0.561537994391375
70,train,0.8839731768325523,0.9029879283021998,0.7776331018518519,0.7778536477030797,0.9029879283021998,0.7778536477030797
70,val,1.0481638014316559,1.0756900310516357,0.6809571286141576,0.5646679885166996,1.0756900310516357,0.5646679885166996
71,train,0.8826291031307645,0.9017031435613279,0.7796585648148148,0.7770373300256328,0.9017031435613279,0.7770373300256328
71,val,1.09927037358284,1.1296059787273407,0.6630109670987039,0.5682794886461587,1.1296059787273407,0.5682794886461587
72,train,0.8635069926579794,0.8816946921525178,0.78515625,0.781207626944381,0.8816946921525178,0.781207626944381
72,val,1.024036392569542,1.0506192445755005,0.6999002991026919,0.5964084938717101,1.0506192445755005,0.5964084938717101
73,train,0.863037575174261,0.8812965287102593,0.7916666666666666,0.7915802601604062,0.8812965287102593,0.7915802601604062
73,val,1.0097121596336365,1.0356954336166382,0.7018943170488534,0.5862584121512635,1.0356954336166382,0.5862584121512635
74,train,0.8611433638466729,0.8794024697056523,0.7949942129629629,0.7932589077275526,0.8794024697056523,0.7932589077275526
74,val,1.0239454805850983,1.0508123636245728,0.6739780658025922,0.6050078852787408,1.0508123636245728,0.6050078852787408
75,train,0.848677705835413,0.8663682385727212,0.7990451388888888,0.7964674743289181,0.8663682385727212,0.7964674743289181
75,val,1.0940321683883667,1.1247163116931915,0.6410767696909272,0.549766752933362,1.1247163116931915,0.549766752933362
76,train,0.855665198078862,0.8737975182356658,0.7910879629629629,0.7895331753400505,0.8737975182356658,0.7895331753400505
76,val,1.0984772443771362,1.1295244693756104,0.6440677966101694,0.5602575665494958,1.1295244693756104,0.5602575665494958
77,train,0.8524299639242666,0.8704620356912967,0.7952835648148148,0.7925831262163854,0.8704620356912967,0.7925831262163854
77,val,1.0050469785928726,1.0312376916408539,0.6959122632103689,0.5828685568388599,1.0312376916408539,0.5828685568388599
78,train,0.8465691098460445,0.8643507604245786,0.80078125,0.8019846767432265,0.8643507604245786,0.8019846767432265
78,val,1.0973454117774963,1.1285560131072998,0.6550348953140578,0.575972735534785,1.1285560131072998,0.575972735534785
79,train,0.8519055799201682,0.8700309417865895,0.7955729166666666,0.7958420419762533,0.8700309417865895,0.7958420419762533
79,val,1.0447395145893097,1.073235273361206,0.6660019940179461,0.5608940813256775,1.073235273361206,0.5608940813256775
80,train,0.8401716263205917,0.8577276203367445,0.7983217592592593,0.7933628262452773,0.8577276203367445,0.7933628262452773
80,val,1.0411930978298187,1.0695896744728088,0.6669990029910269,0.5886678302439664,1.0695896744728088,0.5886678302439664
81,train,0.8302026678014685,0.8472739038644014,0.8061342592592593,0.805362888205688,0.8472739038644014,0.805362888205688
81,val,1.0598943531513214,1.0893805027008057,0.6640079760717846,0.566242551348766,1.0893805027008057,0.566242551348766
82,train,0.8204625359287968,0.8370554469249867,0.8120659722222222,0.8077889205372891,0.8370554469249867,0.8077889205372891
82,val,1.0666554868221283,1.096586912870407,0.646061814556331,0.5767166780471065,1.096586912870407,0.5767166780471065
83,train,0.8313297805962739,0.8485524234948335,0.8084490740740741,0.8085473844127892,0.8485524234948335,0.8085473844127892
83,val,1.0604680180549622,1.0901339650154114,0.646061814556331,0.561136181167316,1.0901339650154114,0.561136181167316
84,train,0.8157567933753684,0.8321708484932229,0.8161168981481481,0.8146022541191538,0.8321708484932229,0.8146022541191538
84,val,1.0339109748601913,1.0621982216835022,0.6779661016949152,0.594765777435126,1.0621982216835022,0.594765777435126
85,train,0.8164382113350762,0.8329232335090637,0.8155381944444444,0.8150113144126293,0.8329232335090637,0.8150113144126293
85,val,1.0479185730218887,1.0770233273506165,0.6610169491525424,0.5746041080868476,1.0770233273506165,0.5746041080868476
86,train,0.8125332682221024,0.8288342665742945,0.8155381944444444,0.8132335176620465,0.8288342665742945,0.8132335176620465
86,val,1.0580730438232422,1.0877764523029327,0.6630109670987039,0.5773056050216505,1.0877764523029327,0.5773056050216505
87,train,0.8146668120666787,0.8311073978741964,0.8171296296296297,0.8139548653732446,0.8311073978741964,0.8139548653732446
87,val,1.0151865184307098,1.0425898879766464,0.6889332003988036,0.5894416281071643,1.0425898879766464,0.5894416281071643
88,train,0.8092039095030891,0.8253673425427189,0.8252314814814815,0.8208271189855129,0.8253673425427189,0.8208271189855129
88,val,1.023581624031067,1.051477164030075,0.6779661016949152,0.5750621000589938,1.051477164030075,0.5750621000589938
89,train,0.8114294387676098,0.827733110498499,0.8185763888888888,0.8172058255976592,0.827733110498499,0.8172058255976592
89,val,1.0321324914693832,1.0605275630950928,0.6739780658025922,0.5954883024482618,1.0605275630950928,0.5954883024482618
90,train,0.8066091824460913,0.8226645478495845,0.8198784722222222,0.8173507926312357,0.8226645478495845,0.8173507926312357
90,val,1.0143134742975235,1.041756048798561,0.6939182452642074,0.6070894313131844,1.041756048798561,0.6070894313131844
91,train,0.8034209145439996,0.8193134510958636,0.8260995370370371,0.8242040073213983,0.8193134510958636,0.8242040073213983
91,val,1.027581125497818,1.0557697266340256,0.6759720837487537,0.5894489297653249,1.0557697266340256,0.5894489297653249
92,train,0.7949696492265772,0.8104086231302332,0.8310185185185185,0.8285368632953578,0.8104086231302332,0.8285368632953578
92,val,1.037360668182373,1.0661026239395142,0.674975074775673,0.5945349553774486,1.0661026239395142,0.5945349553774486
93,train,0.7911585547305919,0.8063966146221867,0.8271122685185185,0.8221899472092498,0.8063966146221867,0.8221899472092498
93,val,1.0165437161922455,1.044157162308693,0.6929212362911267,0.6018433870922346,1.044157162308693,0.6018433870922346
94,train,0.8168677047446922,0.8335242094816985,0.8132233796296297,0.8115511908230353,0.8335242094816985,0.8115511908230353
94,val,1.0119878351688385,1.0393626391887665,0.6929212362911267,0.6093341668466217,1.0393626391887665,0.6093341668466217
95,train,0.8060568703545464,0.822125651218273,0.8162615740740741,0.814456728358678,0.822125651218273,0.814456728358678
95,val,1.0098306238651276,1.0370956659317017,0.6949152542372882,0.6047090697701246,1.0370956659317017,0.6047090697701246
96,train,0.8026193181673685,0.8185036932980573,0.8219039351851852,0.821087325659369,0.8185036932980573,0.821087325659369
96,val,1.0257298350334167,1.0538750439882278,0.6889332003988036,0.604263191545293,1.0538750439882278,0.604263191545293
97,train,0.8058896130985684,0.8219568000899421,0.8206018518518519,0.8196321339389615,0.8219568000899421,0.8196321339389615
97,val,1.0241117030382156,1.052172675728798,0.6859421734795613,0.6013867252229625,1.052172675728798,0.6013867252229625
98,train,0.7963986131880019,0.8119465907414755,0.8258101851851852,0.8229729572448263,0.8119465907414755,0.8229729572448263
98,val,1.0178824663162231,1.0456047058105469,0.6899302093718843,0.6045906875745528,1.0456047058105469,0.6045906875745528
99,train,0.7928760338712622,0.8082321374504654,0.8245081018518519,0.8236608616637495,0.8082321374504654,0.8236608616637495
99,val,1.0139373987913132,1.0414454936981201,0.6959122632103689,0.6073171348719357,1.0414454936981201,0.6073171348719357
