epoch,split,total_loss,task_loss_bloodmnist,bloodmnist_accuracy,bloodmnist_f1_macro,bloodmnist_loss,avg_f1_macro
45,train,0.5892907601335774,0.5942477920781011,0.9434442934782609,0.943542125613998,0.5942477920781011,0.943542125613998
45,val,0.5657102295330593,0.569074136870248,0.9550233644859814,0.9526475208018753,0.569074136870248,0.9526475208018753
46,train,0.5917787292729253,0.596961937520815,0.9418308423913043,0.9420145754200824,0.596961937520815,0.9420145754200824
46,val,0.5803658281053815,0.5847806249346051,0.9485981308411215,0.93969670740178,0.5847806249346051,0.93969670740178
47,train,0.6150405575399813,0.6219015510185905,0.9321501358695652,0.9320840129054915,0.6219015510185905,0.9320840129054915
47,val,0.5554679206439427,0.5581690839358738,0.9608644859813084,0.9578266195163652,0.5581690839358738,0.9578266195163652
48,train,0.5964618273403334,0.6020916039529054,0.9431046195652174,0.9426214012267067,0.6020916039529054,0.9426214012267067
48,val,0.5504007424627032,0.5527589576584953,0.9591121495327103,0.9570463581625646,0.5527589576584953,0.9570463581625646
49,train,0.5879552623499995,0.593029964229335,0.9436141304347826,0.9432005925434974,0.593029964229335,0.9432005925434974
49,val,0.5440306918961662,0.5459403906549726,0.959696261682243,0.9565627142141198,0.5459403906549726,0.9565627142141198
50,train,0.5868607409622358,0.5919051014858744,0.9453974184782609,0.9456045092020762,0.5919051014858744,0.9456045092020762
50,val,0.5373748370579311,0.5388033730643136,0.9713785046728972,0.9699916741465281,0.5388033730643136,0.9699916741465281
51,train,0.5778781797574915,0.582302591075068,0.9504076086956522,0.9505682137375207,0.582302591075068,0.9505682137375207
51,val,0.5464949267251151,0.5486023596354893,0.9655373831775701,0.9609868820324415,0.5486023596354893,0.9609868820324415
52,train,0.5842449237471041,0.5891778520915819,0.9474354619565217,0.9476019371454016,0.5891778520915819,0.9476019371454016
52,val,0.5314012169837952,0.5323830502373832,0.9719626168224299,0.9692482919823717,0.5323830502373832,0.9692482919823717
53,train,0.5789639237134353,0.5835376291171365,0.94921875,0.9492148375922578,0.5835376291171365,0.9492148375922578
53,val,0.5508980410439628,0.5533573116574969,0.9614485981308412,0.9586105526565687,0.5533573116574969,0.9586105526565687
54,train,0.5759967526663905,0.5803751297619032,0.948624320652174,0.9488254576471937,0.5803751297619032,0.9488254576471937
54,val,0.5382329651287624,0.5397308213370187,0.9655373831775701,0.9624588812295576,0.5397308213370187,0.9624588812295576
55,train,0.570679194253424,0.5746734751307446,0.9521908967391305,0.9529193116658011,0.5746734751307446,0.9529193116658011
55,val,0.5359975440161568,0.5373234833989825,0.967873831775701,0.9657121192387353,0.5373234833989825,0.9657121192387353
56,train,0.56990280488263,0.5738558497117914,0.9529551630434783,0.9531288029003959,0.5738558497117914,0.9531288029003959
56,val,0.5451647213527134,0.5472030809947422,0.9655373831775701,0.9623556828757922,0.5472030809947422,0.9623556828757922
57,train,0.5584540431914122,0.5615305447060129,0.9590692934782609,0.9592755292137211,0.5615305447060129,0.9592755292137211
57,val,0.529477596282959,0.530292170388358,0.9719626168224299,0.9699327472185743,0.530292170388358,0.9699327472185743
58,train,0.5610721759174181,0.564362389885861,0.9567764945652174,0.9567531724746756,0.564362389885861,0.9567531724746756
58,val,0.547015198639461,0.5492054564612252,0.9637850467289719,0.9616475162494799,0.5492054564612252,0.9616475162494799
59,train,0.5566552903341211,0.5596068047958872,0.9584748641304348,0.9579206979615632,0.5596068047958872,0.9579206979615632
59,val,0.548402224268232,0.5507046410015651,0.9637850467289719,0.9619011041466712,0.5507046410015651,0.9619011041466712
60,train,0.5596084827962129,0.5627985803977303,0.9571161684782609,0.957095882055067,0.5627985803977303,0.957095882055067
60,val,0.5371380022593907,0.5385509473936898,0.9690420560747663,0.9666701433725136,0.5385509473936898,0.9666701433725136
61,train,0.5524978210096774,0.5551298092240873,0.9641644021739131,0.9640861783310427,0.5551298092240873,0.9640861783310427
61,val,0.5292846475328717,0.5300728849002293,0.9713785046728972,0.9699936216408653,0.5300728849002293,0.9699936216408653
62,train,0.5541562774906987,0.556924036015635,0.9582201086956522,0.9580392630102047,0.556924036015635,0.9580392630102047
62,val,0.5441449880599976,0.5461164202008929,0.9643691588785047,0.9639085353536543,0.5461164202008929,0.9639085353536543
63,train,0.5509199603744175,0.553433217432188,0.9618716032608695,0.9615186822659145,0.553433217432188,0.9615186822659145
63,val,0.5336982096944537,0.5348351001739502,0.9690420560747663,0.9667552602467698,0.5348351001739502,0.9667552602467698
64,train,0.5477340117744778,0.5499942989453025,0.962296195652174,0.9623685686264476,0.5499942989453025,0.9623685686264476
64,val,0.5404594455446515,0.5421374865940639,0.9667056074766355,0.9654042241065461,0.5421374865940639,0.9654042241065461
65,train,0.5436416462711666,0.545574795940648,0.9645889945652174,0.9646974556744178,0.545574795940648,0.9646974556744178
65,val,0.5191898260797773,0.519162288733891,0.9766355140186916,0.9758003386495044,0.519162288733891,0.9758003386495044
66,train,0.5429039118082627,0.5447781306246052,0.9678158967391305,0.9683546192623053,0.5447781306246052,0.9683546192623053
66,val,0.5278965405055455,0.5285668628556388,0.9713785046728972,0.9707882566833124,0.5285668628556388,0.9707882566833124
67,train,0.540189662705297,0.5418462196122045,0.9679857336956522,0.9678429914662763,0.5418462196122045,0.9678429914662763
67,val,0.5158973932266235,0.515604589666639,0.9795560747663551,0.9800333863746594,0.515604589666639,0.9800333863746594
68,train,0.5408033599024233,0.5425091606119404,0.9683254076086957,0.9683456938577572,0.5425091606119404,0.9683456938577572
68,val,0.5303282397133964,0.5311932819230216,0.9713785046728972,0.9716300955970083,0.5311932819230216,0.9716300955970083
69,train,0.539335135532462,0.5409231373797292,0.9677309782608695,0.9674955044803584,0.5409231373797292,0.9674955044803584
69,val,0.5225116865975517,0.5227497220039368,0.9742990654205608,0.974090041902496,0.5227497220039368,0.974090041902496
70,train,0.5388352618269299,0.5403830629328022,0.9662873641304348,0.9663128325902414,0.5403830629328022,0.9663128325902414
70,val,0.5290724209376744,0.5298376168523516,0.9737149532710281,0.9722340507052647,0.5298376168523516,0.9722340507052647
71,train,0.5322317720755286,0.5332504245250121,0.9722316576086957,0.9719270667510377,0.5332504245250121,0.9719270667510377
71,val,0.5245153989110675,0.5249168191637311,0.9766355140186916,0.9755822294664096,0.5249168191637311,0.9755822294664096
72,train,0.5350883978864421,0.5363363390383513,0.9696841032608695,0.9695771842660057,0.5363363390383513,0.9695771842660057
72,val,0.5225077782358442,0.5227499519075666,0.9772196261682243,0.9760710559408803,0.5227499519075666,0.9760710559408803
73,train,0.5316041643204896,0.5325740485087685,0.9707880434782609,0.9705801670875096,0.5325740485087685,0.9705801670875096
73,val,0.5281831196376255,0.5288800597190857,0.9731308411214953,0.9717710819290636,0.5288800597190857,0.9717710819290636
74,train,0.5312520421069601,0.532194536017335,0.97265625,0.9728546812488782,0.532194536017335,0.9728546812488782
74,val,0.5235071352549961,0.5238325255257743,0.9737149532710281,0.9736435615410881,0.5238325255257743,0.9736435615410881
75,train,0.5258253521245458,0.5263366271620211,0.975203804347826,0.9751910988241173,0.5263366271620211,0.9751910988241173
75,val,0.5121808222361973,0.5116073914936611,0.9807242990654206,0.9806942142130107,0.5116073914936611,0.9806942142130107
76,train,0.5245403407708459,0.5249518350414608,0.9757982336956522,0.9754644497926694,0.5249518350414608,0.9754644497926694
76,val,0.5181730134146554,0.5180805580956596,0.9754672897196262,0.9759159184359216,0.5180805580956596,0.9759159184359216
77,train,0.5264067960822064,0.5269689197125642,0.9744395380434783,0.9741693052593261,0.5269689197125642,0.9741693052593261
77,val,0.5187325392450605,0.5186876143727984,0.9748831775700935,0.973012996468005,0.5186876143727984,0.973012996468005
78,train,0.5253023388593093,0.5257789304722911,0.975968070652174,0.9760593871372284,0.5257789304722911,0.9760593871372284
78,val,0.5198451961789813,0.5198914578982762,0.9772196261682243,0.9763780619260913,0.5198914578982762,0.9763780619260913
79,train,0.5246438293353372,0.525070525381876,0.9753736413043478,0.9753047086202501,0.525070525381876,0.9753047086202501
79,val,0.5112968172345843,0.5106721690722874,0.9789719626168224,0.9801412241853972,0.5106721690722874,0.9801412241853972
80,train,0.5229244977235794,0.5232179540654888,0.9743546195652174,0.9745413880444842,0.5232179540654888,0.9745413880444842
80,val,0.5159665601594108,0.5157137768609183,0.977803738317757,0.9780763438240663,0.5157137768609183,0.9780763438240663
81,train,0.5203607173069663,0.5204550209252731,0.9768172554347826,0.9767069852168062,0.5204550209252731,0.9767069852168062
81,val,0.5132595981870379,0.5127972960472107,0.9801401869158879,0.9795916943001727,0.5127972960472107,0.9795916943001727
82,train,0.5203332214251809,0.5204280141903006,0.9763077445652174,0.9762646962938004,0.5204280141903006,0.9762646962938004
82,val,0.5182682360921588,0.5182025517736163,0.9783878504672897,0.9782346316780708,0.5182025517736163,0.9782346316780708
83,train,0.5261504714903624,0.5267033512177675,0.9743546195652174,0.9747190711509802,0.5267033512177675,0.9747190711509802
83,val,0.5107425962175641,0.5100898146629333,0.981892523364486,0.98164055766109,0.5100898146629333,0.98164055766109
84,train,0.5192606131667676,0.5192757553380468,0.9775815217391305,0.9773702117885223,0.5192757553380468,0.9773702117885223
84,val,0.5106193976742881,0.5099604981286185,0.981892523364486,0.9826853417799642,0.5099604981286185,0.9826853417799642
85,train,0.519863662512406,0.5199283121720605,0.9774966032608695,0.9775271397740144,0.5199283121720605,0.9775271397740144
85,val,0.5092847262110028,0.5085249585764748,0.981892523364486,0.9829633600054482,0.5085249585764748,0.9829633600054482
86,train,0.5168291751457297,0.5166595506927242,0.9782608695652174,0.9778018153659014,0.5166595506927242,0.9778018153659014
86,val,0.510240912437439,0.5095592822347369,0.981892523364486,0.9817961502226475,0.5095592822347369,0.9817961502226475
87,train,0.5177660500225814,0.5176718170228212,0.9782608695652174,0.9782242112038828,0.5176718170228212,0.9782242112038828
87,val,0.5072151252201625,0.5063011390822274,0.9824766355140186,0.9828827760415866,0.5063011390822274,0.9828827760415866
88,train,0.518651663609173,0.5186281897451567,0.9765625,0.9764572657803449,0.5186281897451567,0.9764572657803449
88,val,0.5091115491730827,0.5083474218845367,0.9813084112149533,0.9818930724638373,0.5083474218845367,0.9818930724638373
89,train,0.5169478525286135,0.51679358339828,0.978515625,0.9785458664407308,0.51679358339828,0.9785458664407308
89,val,0.5100735596248082,0.509386556489127,0.9813084112149533,0.9815899628030283,0.509386556489127,0.9815899628030283
90,train,0.5155813499637272,0.5153227046779965,0.979874320652174,0.9799515220312236,0.5153227046779965,0.9799515220312236
90,val,0.5092743039131165,0.5085274534566062,0.981892523364486,0.9820934172428355,0.5085274534566062,0.9820934172428355
91,train,0.5145605491555255,0.5142244126485742,0.9803838315217391,0.980318871708036,0.5142244126485742,0.980318871708036
91,val,0.5069805085659027,0.5060579521315438,0.9824766355140186,0.9826469413879658,0.5060579521315438,0.9826469413879658
92,train,0.5159531812305036,0.51572633891002,0.9786005434782609,0.9786717696382544,0.51572633891002,0.9786717696382544
92,val,0.508955397776195,0.508187302521297,0.9824766355140186,0.9829787164968085,0.508187302521297,0.9829787164968085
93,train,0.5162207659171976,0.5160155976596086,0.9784307065217391,0.9783782444735587,0.5160155976596086,0.9783782444735587
93,val,0.5081541921411242,0.5073252022266388,0.9830607476635514,0.983311315253397,0.5073252022266388,0.983311315253397
94,train,0.5139480259107507,0.5135678026987158,0.9802989130434783,0.980046685182698,0.5135678026987158,0.980046685182698
94,val,0.50672875557627,0.505790467773165,0.9830607476635514,0.9833017697701838,0.505790467773165,0.9833017697701838
95,train,0.5178355328414751,0.5177566447983617,0.9778362771739131,0.9776586221179141,0.5177566447983617,0.9776586221179141
95,val,0.5077013969421387,0.5068391050611224,0.9836448598130841,0.9839836515772822,0.5068391050611224,0.9839836515772822
96,train,0.5161935492702152,0.515988109552342,0.9773267663043478,0.977455296975166,0.515988109552342,0.977455296975166
96,val,0.5068427920341492,0.5059146114758083,0.9830607476635514,0.9838732645537391,0.5059146114758083,0.9838732645537391
97,train,0.5138965443424557,0.513513859199441,0.9801290760869565,0.9802830960329756,0.513513859199441,0.9802830960329756
97,val,0.506362076316561,0.5053971622671399,0.9830607476635514,0.9837151240799724,0.5053971622671399,0.9837151240799724
98,train,0.5154563447703486,0.5151945145233817,0.9801290760869565,0.979895170396811,0.5151945145233817,0.979895170396811
98,val,0.5067324595791953,0.5057965091296605,0.9824766355140186,0.9828972757637358,0.5057965091296605,0.9828972757637358
99,train,0.5179610705893972,0.5178930254086204,0.9770720108695652,0.9771095766323841,0.5178930254086204,0.9771095766323841
99,val,0.506310726915087,0.5053424111434391,0.981892523364486,0.9824811247640326,0.5053424111434391,0.9824811247640326
