epoch,split,total_loss,task_loss_pathmnist,pathmnist_accuracy,pathmnist_f1_macro,pathmnist_loss,avg_f1_macro
11,val,0.6350992694497108,0.6440012350678443,0.9301279488204718,0.9303788508872896,0.6440012350678443,0.9303788508872896
12,train,0.6844037175178528,0.6981758385302335,0.9078748219373219,0.907712093610614,0.6981758385302335,0.907712093610614
12,val,0.6331741437315941,0.6433894142508507,0.9336265493802479,0.93233290112114,0.6433894142508507,0.93233290112114
13,train,0.6762232306676034,0.6915222382613396,0.9115362357549858,0.9114429090518441,0.6915222382613396,0.9114429090518441
13,val,0.6030429944396019,0.6114563643932343,0.9483206717313075,0.9476289358540685,0.6114563643932343,0.9476289358540685
14,train,0.658359193224513,0.6737789465830877,0.9196492165242165,0.9200367380352176,0.6737789465830877,0.9200367380352176
14,val,0.6106053605675698,0.6208281353116035,0.9405237904838065,0.9402275964696624,0.6208281353116035,0.9402275964696624
15,train,0.6362403038560156,0.6503466068849265,0.9303997507122507,0.9304077410589591,0.6503466068849265,0.9304077410589591
15,val,0.5841349780559539,0.5912980377674103,0.9572171131547381,0.9575955937181294,0.5912980377674103,0.9575955937181294
16,train,0.6270412756846502,0.640817640513776,0.9335714921652422,0.9332446033616127,0.640817640513776,0.9332446033616127
16,val,0.5705064788460732,0.5757059395313263,0.9633146741303479,0.9630533090222981,0.5757059395313263,0.9630533090222981
17,train,0.6168976212159182,0.6297472059896528,0.9382567663817664,0.9382681478337628,0.6297472059896528,0.9382681478337628
17,val,0.5759474545717239,0.5820061340928078,0.9587165133946421,0.9584232805438933,0.5820061340928078,0.9584232805438933
18,train,0.6060797646853998,0.617430394701129,0.9436431623931624,0.9436932626206678,0.617430394701129,0.9436932626206678
18,val,0.5562384724617004,0.5586905822157859,0.9685125949620151,0.9687403998199824,0.5586905822157859,0.9687403998199824
19,train,0.5974455603167542,0.6073757800621185,0.9483952101139601,0.9486005236931015,0.6073757800621185,0.9486005236931015
19,val,0.5615074962377549,0.5647992298007012,0.9659136345461815,0.965330993704892,0.5647992298007012,0.965330993704892
20,train,0.5883674236104699,0.5966473114796174,0.9529803240740741,0.9528561859211856,0.5966473114796174,0.9528561859211856
20,val,0.5581610321998596,0.5608341202139855,0.9687125149940023,0.9686665343444173,0.5608341202139855,0.9686665343444173
21,train,0.5827754642549063,0.5900216539021571,0.9555288461538461,0.9556719065313085,0.5900216539021571,0.9556719065313085
21,val,0.5550530850887299,0.5572610899806023,0.9705117952818872,0.9704785216154621,0.5572610899806023,0.9704785216154621
22,train,0.5810246088905552,0.5879565820395097,0.9563189992877493,0.9563833883365004,0.5879565820395097,0.9563833883365004
22,val,0.5617041379213333,0.5652081787586212,0.9660135945621752,0.9652780547683371,0.5652081787586212,0.9652780547683371
23,train,0.5738275847543678,0.5795119841214259,0.9600137998575499,0.9600203832277729,0.5795119841214259,0.9600203832277729
23,val,0.5409104764461518,0.5410306870937347,0.9758096761295482,0.9757650863207754,0.5410306870937347,0.9757650863207754
24,train,0.5736750133356817,0.5793663608042943,0.9595463853276354,0.9595214034306674,0.5793663608042943,0.9595214034306674
24,val,0.5389880016446114,0.5390295580029487,0.9767093162734906,0.9764911673712313,0.5390295580029487,0.9764911673712313
25,train,0.5656394184145153,0.5700724238683695,0.9643985933048433,0.9643688450673247,0.5700724238683695,0.9643688450673247
25,val,0.5379480198025703,0.5381747975945472,0.9772091163534586,0.9767942828270662,0.5381747975945472,0.9767942828270662
26,train,0.5615103558937029,0.565385384776993,0.9659788995726496,0.9659943215591138,0.565385384776993,0.9659943215591138
26,val,0.5358279809355736,0.5360376849770546,0.9800079968012795,0.979920992281855,0.5360376849770546,0.979920992281855
27,train,0.5590149918173113,0.5625925592207841,0.9670917913105413,0.9670497671904622,0.5625925592207841,0.9670497671904622
27,val,0.5462156593799591,0.5480845734477043,0.9732107157137145,0.9731124289358374,0.5480845734477043,0.9731124289358374
28,train,0.5541884698759117,0.5571733536543669,0.9698851495726496,0.9698570481710909,0.5571733536543669,0.9698570481710909
28,val,0.5328898906707764,0.5332216322422028,0.9800079968012795,0.9799836623664565,0.5332216322422028,0.9799836623664565
29,train,0.5507201980321835,0.5533303910510832,0.9714209401709402,0.9713840881087776,0.5533303910510832,0.9713840881087776
29,val,0.5290567830204964,0.5291418761014939,0.9827069172331068,0.9825619397856423,0.5291418761014939,0.9825619397856423
30,train,0.5514450265131785,0.5541731238025546,0.9708199786324786,0.9708386175812552,0.5541731238025546,0.9708386175812552
30,val,0.5298263013362885,0.530118179321289,0.9800079968012795,0.97981773949066,0.530118179321289,0.97981773949066
31,train,0.5492130660603189,0.5517053347707135,0.9715767450142451,0.9716015240878109,0.5517053347707135,0.9716015240878109
31,val,0.529694315046072,0.5300789691507817,0.9825069972011196,0.9824452290543638,0.5300789691507817,0.9824452290543638
32,train,0.5439535815831263,0.5459070868811376,0.9740139779202279,0.9739756452905729,0.5459070868811376,0.9739756452905729
32,val,0.5291764698922634,0.5296586714684963,0.9802079168332667,0.9798643127305271,0.5296586714684963,0.9798643127305271
33,train,0.5420419378498001,0.5438363541904677,0.9752938034188035,0.9752682076864974,0.5438363541904677,0.9752682076864974
33,val,0.5235136806964874,0.5235624179244042,0.9848060775689724,0.9847476805758879,0.5235624179244042,0.9847476805758879
34,train,0.54061787097882,0.5422985314303993,0.9754162215099715,0.9754007516165826,0.5422985314303993,0.9754007516165826
34,val,0.5301070362329483,0.530852709710598,0.9801079568172731,0.9798527137119345,0.530852709710598,0.9798527137119345
35,train,0.5404362955324331,0.5421123170105481,0.9760728276353277,0.9761096731479619,0.5421123170105481,0.9761096731479619
35,val,0.5185792341828346,0.5183643750846386,0.9856057576969213,0.9854709896915232,0.5183643750846386,0.9854709896915232
36,train,0.5365612523847836,0.5379156574734256,0.9780537749287749,0.978067451462418,0.5379156574734256,0.978067451462418
36,val,0.5286076433956624,0.5293204113841057,0.9817073170731707,0.981994541943157,0.5293204113841057,0.981994541943157
37,train,0.5346158601959207,0.5358283363516174,0.9789329594017094,0.9788886631850657,0.5358283363516174,0.9788886631850657
37,val,0.5200088933110237,0.520104831457138,0.9855057976809276,0.9854879603465952,0.520104831457138,0.9854879603465952
38,train,0.5332798700556796,0.5344037916245963,0.9787882834757835,0.9788036109827805,0.5344037916245963,0.9788036109827805
38,val,0.51387545093894,0.5135881170630455,0.9882047181127549,0.9880756174135232,0.5135881170630455,0.9880756174135232
39,train,0.5310226711112889,0.5319937672200705,0.9803797186609686,0.9803594475703998,0.5319937672200705,0.9803594475703998
39,val,0.5224781289696694,0.5228686466813087,0.983406637345062,0.9833049267694692,0.5228686466813087,0.9833049267694692
40,train,0.5286993483702341,0.5295242325023368,0.9812477742165242,0.9812501299124595,0.5295242325023368,0.9812501299124595
40,val,0.5151567026972771,0.5151117488741874,0.9875049980007997,0.9874113882853247,0.5151117488741874,0.9874113882853247
41,train,0.5277070623857004,0.52847993068206,0.9817930911680912,0.9817555039191846,0.52847993068206,0.9817555039191846
41,val,0.5117541417479515,0.5115565940737724,0.9900039984006398,0.9900130820901379,0.5115565940737724,0.9900130820901379
42,train,0.5278436845524019,0.5286309977202673,0.981681801994302,0.9816158271201088,0.5286309977202673,0.9816158271201088
42,val,0.5120752289891243,0.5119308471679688,0.9893042782886845,0.9892307748247607,0.5119308471679688,0.9892307748247607
43,train,0.5263904705006852,0.5270958127629044,0.9820824430199431,0.9820660006325901,0.5270958127629044,0.9820660006325901
43,val,0.5105073273181915,0.5103152163326741,0.9885045981607357,0.988392280546329,0.5103152163326741,0.988392280546329
44,train,0.5250684437249121,0.5257039803725022,0.9829950142450142,0.9829237705332273,0.5257039803725022,0.9829237705332273
44,val,0.5143664263188839,0.5144269444048405,0.9868052778888444,0.9868431071359878,0.5144269444048405,0.9868431071359878
45,train,0.5226885465814857,0.5232029229487449,0.9842637108262108,0.9843243285180088,0.5232029229487449,0.9843243285180088
45,val,0.5183667860925197,0.5186672411859036,0.985905637744902,0.9856372362784952,0.5186672411859036,0.9856372362784952
46,train,0.5226405562668445,0.5231586541884985,0.9842191951566952,0.984222024396809,0.5231586541884985,0.984222024396809
46,val,0.5129978865385055,0.5130514197051526,0.9889044382247101,0.9886856770270103,0.5130514197051526,0.9886856770270103
47,train,0.5210835606793732,0.5215298704102508,0.9844640313390314,0.9845167959576541,0.5215298704102508,0.9845167959576541
47,val,0.5094316594302655,0.509345468878746,0.9906037584966013,0.9905391740926439,0.509345468878746,0.9905391740926439
48,train,0.5212558821225778,0.5217132643077448,0.9844640313390314,0.9843977773544156,0.5217132643077448,0.9843977773544156
48,val,0.5140651613473892,0.514204103499651,0.9880047980807677,0.9881402349242734,0.514204103499651,0.9881402349242734
49,train,0.5188242658081218,0.5191780220918846,0.985588051994302,0.9855879306671892,0.5191780220918846,0.9855879306671892
49,val,0.5071140691637993,0.5069826722145081,0.9909036385445822,0.990822146441736,0.5069826722145081,0.990822146441736
50,train,0.5161172397795566,0.5163677975832567,0.9869902955840456,0.986995187147005,0.5163677975832567,0.986995187147005
50,val,0.5077201411128044,0.5076564073562622,0.9911035585765694,0.9909283456309215,0.5076564073562622,0.9909283456309215
51,train,0.5176417264673445,0.5179559532393757,0.9862891737891738,0.9862456699862613,0.5179559532393757,0.9862456699862613
51,val,0.5053387157618999,0.5052001178264618,0.9913034786085566,0.9911238576025406,0.5052001178264618,0.9911238576025406
52,train,0.5161490908205679,0.5164102379582886,0.9869569088319088,0.9869363817313089,0.5164102379582886,0.9869363817313089
52,val,0.5052223704755306,0.505103150010109,0.9916033586565374,0.9915578261419673,0.505103150010109,0.9915578261419673
53,train,0.5148458616686004,0.5150648352936802,0.9874243233618234,0.987387875589016,0.5150648352936802,0.987387875589016
53,val,0.5061365649104118,0.5060702793300151,0.9905037984806078,0.9905275468338706,0.5060702793300151,0.9905275468338706
54,train,0.5116867607305532,0.5118105929461639,0.9887486645299145,0.9887671784655441,0.5118105929461639,0.9887671784655441
54,val,0.5016394630074501,0.5014721922576427,0.9933026789284286,0.9933355043100788,0.5014721922576427,0.9933355043100788
55,train,0.5137996662546087,0.5139915424364584,0.9880364138176638,0.9880365328817395,0.5139915424364584,0.9880365328817395
55,val,0.5077204540371895,0.5077386952936649,0.9902039184326269,0.990064736175481,0.5077386952936649,0.990064736175481
56,train,0.5118338938622053,0.5119717848776413,0.9887264066951567,0.9887130835149804,0.5119717848776413,0.9887130835149804
56,val,0.5089090518653393,0.5089701369404793,0.9902039184326269,0.9902388066522249,0.5089701369404793,0.9902388066522249
57,train,0.5104758823529268,0.5105813697532371,0.9892494658119658,0.9892694122318547,0.5105813697532371,0.9892694122318547
57,val,0.5062031328678132,0.5062055066227913,0.9908036785285885,0.990821832917891,0.5062055066227913,0.990821832917891
58,train,0.5102702439510585,0.5103741668568038,0.9893162393162394,0.9893221437359898,0.5103741668568038,0.9893221437359898
58,val,0.5015468038618565,0.5014514617621899,0.9932027189124351,0.9931367917917994,0.5014514617621899,0.9931367917917994
59,train,0.5098439934756341,0.5099398633863172,0.9894052706552706,0.989429011793632,0.5099398633863172,0.989429011793632
59,val,0.5116260848939419,0.5117613941431045,0.9894042383046782,0.9892464592409532,0.5117613941431045,0.9892464592409532
60,train,0.5067006359752427,0.5067342996087849,0.9911079950142451,0.9910864957662011,0.5067342996087849,0.9910864957662011
60,val,0.5005551770329475,0.5004773914813996,0.9939024390243902,0.9937711616596923,0.5004773914813996,0.9937711616596923
61,train,0.5067251670224714,0.5067659435618637,0.9910857371794872,0.9910872180825909,0.5067659435618637,0.9910872180825909
61,val,0.5026955120265484,0.5026700019836425,0.9920031987205118,0.9917607676829946,0.5026700019836425,0.9917607676829946
62,train,0.5085568681062117,0.5086302782735254,0.9901286502849003,0.990117676691378,0.5086302782735254,0.990117676691378
62,val,0.4998855501413345,0.4998137533664703,0.9934026389444223,0.9932585005332507,0.4998137533664703,0.9932585005332507
63,train,0.5064720834082688,0.5065115981461995,0.9909076745014245,0.9909245675438095,0.5065115981461995,0.9909245675438095
63,val,0.5044141665101052,0.5044228561222553,0.9914034386245502,0.9913920928507104,0.5044228561222553,0.9913920928507104
64,train,0.5048736949422081,0.50489146154151,0.9917312143874644,0.991725397657523,0.50489146154151,0.991725397657523
64,val,0.4984578549861908,0.4983891174197197,0.9944022391043582,0.9943404570537887,0.4983891174197197,0.9943404570537887
65,train,0.5044310533592844,0.5044464114894215,0.9917089565527065,0.9916920012708498,0.5044464114894215,0.9916920012708498
65,val,0.49979035928845406,0.49975058883428575,0.9932027189124351,0.9930870006447117,0.49975058883428575,0.9930870006447117
66,train,0.5041509621333532,0.5041655762243135,0.9921541132478633,0.9921597501547708,0.5041655762243135,0.9921597501547708
66,val,0.5016817569732666,0.5016700595617294,0.9929028388644542,0.9928475407144981,0.5016700595617294,0.9928475407144981
67,train,0.5032285082544017,0.5032351653800051,0.9921318554131054,0.992156321939805,0.5032351653800051,0.992156321939805
67,val,0.4976576082408428,0.49761172756552696,0.9943022790883647,0.9943395738778048,0.49761172756552696,0.9943395738778048
68,train,0.5021189272913158,0.502117924116276,0.9927439458689459,0.9927527880376306,0.502117924116276,0.9927527880376306
68,val,0.4979873076081276,0.4979551337659359,0.9948020791683326,0.9946790837923637,0.4979551337659359,0.9946790837923637
69,train,0.5008009476029974,0.5007936330432565,0.9936453881766382,0.9936283333355002,0.5007936330432565,0.9936283333355002
69,val,0.4981176845729351,0.4980959214270115,0.9943022790883647,0.9942694767118181,0.4980959214270115,0.9942694767118181
70,train,0.5019832531950752,0.5019862077854298,0.992988782051282,0.9930187315343778,0.5019862077854298,0.9930187315343778
70,val,0.4992397978901863,0.4992278069257736,0.994202319072371,0.9941100762044065,0.4992278069257736,0.9941100762044065
71,train,0.5006516927327865,0.5006486266596705,0.9936565170940171,0.993674670162673,0.5006486266596705,0.993674670162673
71,val,0.5010989598929882,0.5010989166796207,0.9936025589764095,0.9936748611887835,0.5010989166796207,0.9936748611887835
72,train,0.49910982288526334,0.4991028885386269,0.9941907051282052,0.9941874210209879,0.4991028885386269,0.9941874210209879
72,val,0.497596737742424,0.497587151825428,0.9946021591363454,0.9945911363476552,0.497587151825428,0.9945911363476552
73,train,0.49893154836448167,0.49892756495720303,0.9942240918803419,0.9941955074137917,0.49892756495720303,0.9941955074137917
73,val,0.49589592814445493,0.4958878092467785,0.9951019592163135,0.9950301355420353,0.4958878092467785,0.9950301355420353
74,train,0.49825330779083776,0.49825083462261405,0.9945023148148148,0.9944979737924802,0.49825083462261405,0.9944979737924802
74,val,0.4961997866630554,0.4961973749101162,0.9947021191523391,0.9946450304780643,0.4961973749101162,0.9946450304780643
75,train,0.497706248804375,0.4977060194708343,0.9946358618233618,0.994648764212751,0.4977060194708343,0.994648764212751
75,val,0.4955288805067539,0.49553085267543795,0.9957017193122751,0.9957049398388835,0.49553085267543795,0.9957049398388835
76,train,0.497759695661034,0.49776153372563525,0.9947694088319088,0.9947745190025447,0.49776153372563525,0.9947745190025447
76,val,0.49496563598513604,0.49497184380888937,0.9957017193122751,0.9956536512047928,0.49497184380888937,0.9956536512047928
77,train,0.496998894163686,0.4970034579096357,0.9952034366096866,0.9951993509047177,0.4970034579096357,0.9951993509047177
77,val,0.4956421315670013,0.49565067142248154,0.9956017592962815,0.9956202894722003,0.49565067142248154,0.9956202894722003
78,train,0.49627604121156565,0.4962841597547558,0.9954927884615384,0.9954929735209189,0.4962841597547558,0.9954929735209189
78,val,0.4968493618071079,0.4968567468225956,0.9950019992003198,0.9949857291356177,0.4968567468225956,0.9949857291356177
79,train,0.49579532160038964,0.4958070782344905,0.9955818198005698,0.9955589537915804,0.4958070782344905,0.9955589537915804
79,val,0.49517208710312843,0.4951873257756233,0.9959016393442623,0.9958453674497595,0.4951873257756233,0.9958453674497595
80,train,0.49608465239532995,0.4960967854217247,0.9955373041310541,0.995547090948991,0.4960967854217247,0.995547090948991
80,val,0.49695479646325114,0.49696346968412397,0.9950019992003198,0.9949229914869774,0.49696346968412397,0.9949229914869774
81,train,0.49515493583475423,0.4951727315571233,0.9958934294871795,0.995908709622772,0.4951727315571233,0.995908709622772
81,val,0.4943868726491928,0.4944096878170967,0.9969012395041983,0.9968480142291237,0.4944096878170967,0.9968480142291237
82,train,0.49408621623305515,0.494111891485687,0.9962606837606838,0.996247227663953,0.494111891485687,0.996247227663953
82,val,0.49327982887625693,0.49331169500947,0.9968012794882047,0.9967630177880081,0.49331169500947,0.9967630177880081
83,train,0.4950221374503568,0.49504372486022125,0.9960603632478633,0.9960635652087861,0.49504372486022125,0.9960635652087861
83,val,0.49307935908436773,0.4931142382323742,0.9963014794082367,0.9962184955670571,0.4931142382323742,0.9962184955670571
84,train,0.4943039926708254,0.49433133702332477,0.9963831018518519,0.9963804589924045,0.49433133702332477,0.9963804589924045
84,val,0.49316115081310274,0.49319727569818494,0.9966013594562175,0.9965948940436741,0.49319727569818494,0.9965948940436741
85,train,0.49398709846358013,0.4940178689793644,0.9963831018518519,0.9963835990505484,0.4940178689793644,0.9963835990505484
85,val,0.49308972209692004,0.49312799125909806,0.9962015193922431,0.9961464110750877,0.49312799125909806,0.9961464110750877
86,train,0.49429049722829094,0.4943198132888544,0.9963497150997151,0.9963577806089392,0.4943198132888544,0.9963577806089392
86,val,0.4948365516960621,0.4948617875576019,0.9963014794082367,0.996272790247607,0.4948617875576019,0.996272790247607
87,train,0.49377144486815844,0.4938056036787495,0.9962940705128205,0.9962844541864404,0.4938056036787495,0.9962844541864404
87,val,0.49332389533519744,0.49336214885115626,0.9963014794082367,0.9962315199176047,0.49336214885115626,0.9962315199176047
88,train,0.493365432207401,0.4934037564656673,0.9964943910256411,0.9964992654183428,0.4934037564656673,0.9964992654183428
88,val,0.49333770871162413,0.4933766536414623,0.9962015193922431,0.9961541538796802,0.4933766536414623,0.9961541538796802
89,train,0.49255822739030564,0.4926045104818806,0.9970730947293447,0.9970623665914737,0.4926045104818806,0.9970623665914737
89,val,0.49362481385469437,0.4936619721353054,0.9965013994402239,0.9964501762527386,0.4936619721353054,0.9964501762527386
90,train,0.4929684769903493,0.4930119019458097,0.9969395477207977,0.9969349759992576,0.4930119019458097,0.9969349759992576
90,val,0.49298418015241624,0.4930277518928051,0.9968012794882047,0.9967540041307394,0.4930277518928051,0.9967540041307394
91,train,0.49253916562112987,0.49258723328595827,0.9970285790598291,0.9970450702528235,0.49258723328595827,0.9970450702528235
91,val,0.4923422150313854,0.492392510920763,0.997001199520192,0.9969493200428834,0.492392510920763,0.9969493200428834
92,train,0.49253925579225916,0.4925879118619142,0.9968727742165242,0.9968848204431873,0.4925879118619142,0.9968848204431873
92,val,0.49217282980680466,0.49222529903054235,0.9967013194722111,0.9966367568301135,0.49222529903054235,0.9966367568301135
93,train,0.49251002047815895,0.4925593992753586,0.9969951923076923,0.9969947917288589,0.4925593992753586,0.9969947917288589
93,val,0.49196294844150545,0.4920179136097431,0.9973010795681727,0.9972466590775162,0.4920179136097431,0.9972466590775162
94,train,0.4923285183064279,0.49238005229550547,0.9972511574074074,0.9972579281969034,0.49238005229550547,0.9972579281969034
94,val,0.4918443292379379,0.4919008709490299,0.9974010395841664,0.9973651249962878,0.4919008709490299,0.9973651249962878
95,train,0.4923008395056439,0.49235294305021604,0.9970285790598291,0.9970225085115074,0.49235294305021604,0.9970225085115074
95,val,0.4925955832004547,0.4926448419690132,0.9973010795681727,0.9972595664797007,0.4926448419690132,0.9972595664797007
96,train,0.4916456621936244,0.4917046607729377,0.997306801994302,0.9973077866558209,0.4917046607729377,0.9973077866558209
96,val,0.492477985471487,0.4925286091864109,0.997001199520192,0.9969341811648224,0.4925286091864109,0.9969341811648224
97,train,0.4923181077014347,0.4923704468626582,0.9970953525641025,0.9970988589826736,0.4923704468626582,0.9970988589826736
97,val,0.4922586239874363,0.49231161177158356,0.9971011595361855,0.9970279986015783,0.49231161177158356,0.9970279986015783
98,train,0.4914269297890514,0.4914885596332387,0.9976072827635327,0.9976161787356236,0.4914885596332387,0.9976161787356236
98,val,0.49228050410747526,0.4923334211111069,0.9971011595361855,0.9970268693726114,0.4923334211111069,0.9970268693726114
99,train,0.49108244041432003,0.49114778102972567,0.9975182514245015,0.9975271703360468,0.49114778102972567,0.9975271703360468
99,val,0.49211926981806753,0.49217394888401034,0.9972011195521792,0.9971279040736591,0.49217394888401034,0.9971279040736591
