epoch,split,total_loss,task_loss_octmnist,octmnist_accuracy,octmnist_f1_macro,octmnist_loss,avg_f1_macro
19,val,0.3949332978836326,0.4052312554315079,0.9750738552437223,0.9585515795841713,0.4052312554315079,0.9585515795841713
20,train,0.38689959880552793,0.3987121695750638,0.9775699013157895,0.9775806170338919,0.3987121695750638,0.9775806170338919
20,val,0.3941978978556256,0.40464244263116705,0.9729505169867061,0.9541775995132415,0.40464244263116705,0.9541775995132415
21,train,0.3842320904919976,0.39660388803795765,0.9784539473684211,0.978458719421248,0.39660388803795765,0.978458719421248
21,val,0.40400138220121695,0.41250761373098505,0.9728581979320532,0.954086177164351,0.41250761373098505,0.954086177164351
22,train,0.3847595399147586,0.39705739734988466,0.9787417763157895,0.9787540109890223,0.39705739734988466,0.9787540109890223
22,val,0.3946774158366891,0.40499991871589835,0.9749815361890695,0.9577287893668361,0.40499991871589835,0.9577287893668361
23,train,0.38075258802426487,0.3938754844822382,0.9797183388157895,0.9797375797472956,0.3938754844822382,0.9797375797472956
23,val,0.3960810664088227,0.40608039429021436,0.9747968980797637,0.9572811380857988,0.40608039429021436,0.9572811380857988
24,train,0.3794648916313523,0.39287440219992087,0.9805304276315789,0.9804895853031144,0.39287440219992087,0.9804895853031144
24,val,0.4038611567297647,0.41219636867212694,0.9719350073855244,0.9536649079403454,0.41219636867212694,0.9536649079403454
25,train,0.37856053757040126,0.3921725298229017,0.9806537828947368,0.9806740752700821,0.3921725298229017,0.9806740752700821
25,val,0.40064856132795645,0.40959766645764195,0.9724889217134417,0.9542576998863221,0.40959766645764195,0.9542576998863221
26,train,0.37504962196475583,0.38941959268168397,0.9818153782894737,0.9818222566855566,0.38941959268168397,0.9818222566855566
26,val,0.392516563798106,0.4031355886958366,0.9749815361890695,0.95829920025997,0.4031355886958366,0.95829920025997
27,train,0.37410017597047907,0.3886888787934655,0.9821751644736842,0.9821594826967935,0.3886888787934655,0.9821594826967935
27,val,0.38879185568454655,0.4001787582109141,0.9759970457902511,0.9601512315009941,0.4001787582109141,0.9601512315009941
28,train,0.37324898344905755,0.3880321235248917,0.9825966282894737,0.9826198193487798,0.3880321235248917,0.9826198193487798
28,val,0.3912941619407299,0.4021004722561947,0.9773818316100443,0.9626090544010268,0.4021004722561947,0.9626090544010268
29,train,0.37262716089424336,0.3875525119273286,0.9826171875,0.9826025301925891,0.3875525119273286,0.9826025301925891
29,val,0.38829027220260265,0.3997381710728934,0.9784896602658789,0.9633902555423237,0.3997381710728934,0.9633902555423237
30,train,0.3725476656305163,0.38749333431846217,0.9826891447368421,0.9827397234152522,0.38749333431846217,0.9827397234152522
30,val,0.3929739331090173,0.4033571495566257,0.9754431314623339,0.9588675091027522,0.4033571495566257,0.9588675091027522
31,train,0.36763534310616947,0.3836894458846042,0.9841488486842105,0.9841745280165816,0.3836894458846042,0.9841745280165816
31,val,0.38643590516822285,0.39822596311569214,0.9789512555391433,0.9644078578386681,0.39822596311569214,0.9644078578386681
32,train,0.37051629141757364,0.38592358600152166,0.9838815789473684,0.9838994485814563,0.38592358600152166,0.9838994485814563
32,val,0.3893135425656341,0.4004416666751684,0.9765509601181684,0.9602494937999557,0.4004416666751684,0.9602494937999557
33,train,0.3656974736797182,0.3822093823238423,0.9852898848684211,0.9852909219458815,0.3822093823238423,0.9852909219458815
33,val,0.3943637359973996,0.40426281302474265,0.9761816838995568,0.9596862850985161,0.40426281302474265,0.9596862850985161
34,train,0.3656352732526629,0.38216980233004216,0.985680509868421,0.9856928435393466,0.38216980233004216,0.9856928435393466
34,val,0.3869343400001526,0.3985156423823778,0.9781203840472673,0.9622485128404675,0.3985156423823778,0.9622485128404675
35,train,0.36347009280794546,0.38051536694953314,0.9858758223684211,0.9858929595495864,0.38051536694953314,0.9858929595495864
35,val,0.3970992870109026,0.4062355417151784,0.9749815361890695,0.9575802988087572,0.4062355417151784,0.9575802988087572
36,train,0.362340521341876,0.3796585084576356,0.9865131578947368,0.9865408899190069,0.3796585084576356,0.9865408899190069
36,val,0.3938720420349476,0.4037073469439218,0.9760893648449039,0.9597039049299962,0.4037073469439218,0.9597039049299962
37,train,0.36375684079371,0.380741296787011,0.9860402960526315,0.9860638963422579,0.380741296787011,0.9860638963422579
37,val,0.38103298669637636,0.39390818116276766,0.9794128508124077,0.9649559997481956,0.39390818116276766,0.9649559997481956
38,train,0.36074708190403487,0.3784513449982593,0.9866879111842105,0.9866965275988447,0.3784513449982593,0.9866965275988447
38,val,0.3855543254419815,0.3973048461038013,0.9771971935007385,0.9611212444491605,0.3973048461038013,0.9611212444491605
39,train,0.36031336956902554,0.3781259884959773,0.9872018914473685,0.9872157765386445,0.3781259884959773,0.9872157765386445
39,val,0.38590012871941853,0.39752908016360083,0.9782127031019202,0.9626392847110963,0.39752908016360083,0.9626392847110963
40,train,0.3584987977617665,0.37675429645337555,0.9878597861842106,0.987851328038046,0.37675429645337555,0.987851328038046
40,val,0.38576280100401056,0.3973732154036677,0.9785819793205317,0.9637753610110912,0.3973732154036677,0.9637753610110912
41,train,0.3573242699629382,0.37587057830471743,0.98828125,0.9882884443310558,0.37587057830471743,0.9882884443310558
41,val,0.391847841268362,0.401920290880425,0.9769202363367799,0.9606810913990358,0.401920290880425,0.9606810913990358
42,train,0.35568239445749084,0.3746368870139122,0.988538240131579,0.9885353154929937,0.3746368870139122,0.9885353154929937
42,val,0.3806557766226835,0.393428445555443,0.979966765140325,0.9656203436162051,0.393428445555443,0.9656203436162051
43,train,0.3566957871380605,0.3754022006141512,0.9885176809210526,0.9885287616647767,0.3754022006141512,0.9885287616647767
43,val,0.38714067464651064,0.39828624073849167,0.9785819793205317,0.9628317207036161,0.39828624073849167,0.9628317207036161
44,train,0.3555953723819632,0.3745758753073843,0.9888260690789473,0.9888290436843884,0.3745758753073843,0.9888290436843884
44,val,0.3916014834891918,0.40160883443300116,0.9776587887740029,0.9622500326050559,0.40160883443300116,0.9622500326050559
45,train,0.3544062950109181,0.3736852244326943,0.9887746710526316,0.9887738800147161,0.3736852244326943,0.9887738800147161
45,val,0.38222707288209784,0.394535620545232,0.9806129985228951,0.9672257492903398,0.394535620545232,0.9672257492903398
46,train,0.35148254515309085,0.37150007509871535,0.989977384868421,0.9899952594042661,0.37150007509871535,0.9899952594042661
46,val,0.3874589204788208,0.3983746621497842,0.9785819793205317,0.9637096704070949,0.3983746621497842,0.9637096704070949
47,train,0.3526508214442354,0.37237705776565955,0.9897409539473684,0.9897489834942041,0.37237705776565955,0.9897489834942041
47,val,0.38596207180688547,0.3972274071948473,0.9785819793205317,0.9637682738961828,0.3972274071948473,0.9637682738961828
48,train,0.34973455643967577,0.37020562220560876,0.9906558388157894,0.9906584681603675,0.37020562220560876,0.9906584681603675
48,val,0.38894581725431043,0.39937485373297404,0.9784896602658789,0.963980369845698,0.39937485373297404,0.963980369845698
49,train,0.3499787962750385,0.37039107782276054,0.9906147203947369,0.9906262174360246,0.37039107782276054,0.9906262174360246
49,val,0.39073694376058354,0.40066134721733804,0.9774741506646972,0.9617208135023774,0.40066134721733804,0.9617208135023774
50,train,0.34880551099777224,0.369522236366021,0.9909745065789474,0.9909811244565583,0.369522236366021,0.9909811244565583
50,val,0.38457306595735774,0.39603558598562727,0.979135893648449,0.9644321584445967,0.39603558598562727,0.9644321584445967
51,train,0.3487254956050923,0.36946481905485457,0.9907997532894737,0.9907895659490886,0.36946481905485457,0.9907895659490886
51,val,0.38661141728245935,0.3975176887456761,0.978397341211226,0.9632231823582078,0.3975176887456761,0.9632231823582078
52,train,0.3472954791627432,0.36840803074209316,0.9919099506578948,0.991918286483625,0.36840803074209316,0.991918286483625
52,val,0.3872799485228782,0.39795820726904757,0.9786742983751846,0.9637297300788741,0.39795820726904757,0.9637297300788741
53,train,0.34665227791196424,0.3679349451472885,0.9915501644736842,0.9915458875638082,0.3679349451472885,0.9915458875638082
53,val,0.38513343278751816,0.39633110234903735,0.9802437223042836,0.9663420659356381,0.39633110234903735,0.9663420659356381
54,train,0.3456723837476028,0.36721410006284716,0.9921566611842105,0.9921647283362233,0.36721410006284716,0.9921647283362233
54,val,0.3865350249201752,0.39731713436370675,0.979135893648449,0.9646910591301985,0.39731713436370675,0.9646910591301985
55,train,0.34530769288539886,0.36694733673020413,0.9920230263157894,0.9920215267707628,0.36694733673020413,0.9920215267707628
55,val,0.3877583201541457,0.3981804854648058,0.9784896602658789,0.9641017133475945,0.3981804854648058,0.9641017133475945
56,train,0.34231100647073043,0.3647476830764821,0.9932462993421053,0.9932419696655359,0.3647476830764821,0.9932419696655359
56,val,0.3847657989623935,0.3958892545034719,0.9792282127031019,0.9650329173939992,0.3958892545034719,0.9650329173939992
57,train,0.3433648922725728,0.36552471549887405,0.9927220394736842,0.9927261713304245,0.36552471549887405,0.9927261713304245
57,val,0.38357496677443037,0.3949842154979706,0.9809822747415067,0.9679493949768104,0.3949842154979706,0.9679493949768104
58,train,0.341202086759241,0.36394296735525133,0.993359375,0.9933619793933726,0.36394296735525133,0.9933619793933726
58,val,0.3856829695923384,0.3964619373166284,0.9797821270310192,0.965657456779037,0.3964619373166284,0.965657456779037
59,train,0.3421737090537423,0.3646555687251844,0.9932051809210526,0.9932011284479318,0.3646555687251844,0.9932011284479318
59,val,0.38206927443659583,0.393798618815666,0.9817208271787297,0.968564946605144,0.393798618815666,0.968564946605144
60,train,0.3402482000620742,0.363250958841098,0.9939144736842105,0.9939181613284223,0.363250958841098,0.9939181613284223
60,val,0.3805522329585497,0.39264159632283585,0.9802437223042836,0.9666316050542261,0.39264159632283585,0.9666316050542261
61,train,0.34116124989170776,0.36391816813694805,0.9933696546052632,0.9933657109749664,0.36391816813694805,0.9933657109749664
61,val,0.3806368209594904,0.39268848785134247,0.9813515509601182,0.968165044858649,0.39268848785134247,0.968165044858649
62,train,0.34058392957637185,0.3634979072370027,0.9937088815789473,0.9937230858062049,0.3634979072370027,0.9937230858062049
62,val,0.3802648318368335,0.3923962199410727,0.9807976366322009,0.967246817327597,0.3923962199410727,0.967246817327597
63,train,0.3381074802655923,0.36169683188199997,0.9946546052631579,0.9946666717515606,0.36169683188199997,0.9946666717515606
63,val,0.38373764725618587,0.3948637025300847,0.9818131462333826,0.969248882439129,0.3948637025300847,0.969248882439129
64,train,0.33710102972231415,0.36096936174129185,0.9948087993421053,0.994811786849933,0.36096936174129185,0.994811786849933
64,val,0.3809143387994101,0.39275574129681257,0.9809822747415067,0.9674946125550077,0.39275574129681257,0.9674946125550077
65,train,0.33656946428512274,0.3605872786358783,0.9949321546052632,0.9949347090458034,0.3605872786358783,0.9949347090458034
65,val,0.3861944744753283,0.3965282752070316,0.9801514032496307,0.9656906925883885,0.3965282752070316,0.9656906925883885
66,train,0.3374713746340651,0.3612421576129763,0.9946751644736842,0.994673118107549,0.3612421576129763,0.994673118107549
66,val,0.38301050662994385,0.3941989977692449,0.9801514032496307,0.9663120643571418,0.3941989977692449,0.9663120643571418
67,train,0.3359960164678724,0.3601756361754317,0.9953433388157895,0.9953437989446124,0.3601756361754317,0.9953437989446124
67,val,0.37769803196884866,0.390318363904953,0.9827363367799113,0.9703436166505477,0.390318363904953,0.9703436166505477
68,train,0.33504780491715985,0.35949240617061917,0.9955694901315789,0.9955681097687101,0.35949240617061917,0.9955681097687101
68,val,0.3811777213285136,0.3927900202052538,0.9813515509601182,0.967929683277009,0.3927900202052538,0.967929683277009
69,train,0.3345694910538824,0.35914925783872603,0.9957134046052631,0.9957082208796675,0.35914925783872603,0.9957082208796675
69,val,0.38158011575077855,0.3930386200893757,0.9807976366322009,0.966732255725856,0.3930386200893757,0.966732255725856
70,train,0.33484906907144346,0.35935206609336956,0.9956414473684211,0.9956439635322069,0.35935206609336956,0.9956439635322069
70,val,0.3839941780234492,0.39475617783014166,0.9805206794682423,0.9662921527829647,0.39475617783014166,0.9662921527829647
71,train,0.3345369629954037,0.3591278940439224,0.9958264802631579,0.9958282234847898,0.3591278940439224,0.9958282234847898
71,val,0.3799704930116964,0.39183506993360295,0.981536189069424,0.9677811679399787,0.39183506993360295,0.9677811679399787
72,train,0.33427571340611106,0.3589404382988026,0.9956620065789473,0.9956622961487678,0.3589404382988026,0.9956622961487678
72,val,0.38234353827875717,0.3935205104739167,0.9816285081240768,0.9684105833723686,0.3935205104739167,0.9684105833723686
73,train,0.33408348183882863,0.3588026500061939,0.995836759868421,0.9958418980010302,0.3588026500061939,0.9958418980010302
73,val,0.3831056328706963,0.39405120181482894,0.9810745937961596,0.9675235381874162,0.39405120181482894,0.9675235381874162
74,train,0.332673113204931,0.3577895622504385,0.9963815789473685,0.9963836433024084,0.3577895622504385,0.9963836433024084
74,val,0.38189312884973925,0.3931440364482791,0.982182422451994,0.9693942402763698,0.3931440364482791,0.9693942402763698
75,train,0.3317820360001765,0.3571513019110027,0.9965666118421053,0.9965709402239517,0.3571513019110027,0.9965709402239517
75,val,0.38198124738626704,0.39316936564999955,0.9819054652880355,0.9685133790852216,0.39316936564999955,0.9685133790852216
76,train,0.3327547456088819,0.3578503681640876,0.9963199013157895,0.9963274235810526,0.3578503681640876,0.9963274235810526
76,val,0.3795731594396192,0.3914260697919269,0.9823670605612999,0.9694851847623634,0.3914260697919269,0.9694851847623634
77,train,0.3317438625975659,0.3571260802839932,0.996741365131579,0.9967461168554564,0.3571260802839932,0.9967461168554564
77,val,0.38298569585001746,0.39385022534880526,0.9825516986706057,0.9697575880022707,0.39385022534880526,0.9697575880022707
78,train,0.3309825376460427,0.3565815723256061,0.9967619243421053,0.9967581090046211,0.3565815723256061,0.9967581090046211
78,val,0.38321484798608824,0.39398562561633976,0.9817208271787297,0.9686186221860315,0.39398562561633976,0.9686186221860315
79,train,0.33212451644633945,0.35740002958398115,0.9966899671052631,0.9966969282017262,0.35740002958398115,0.9966969282017262
79,val,0.381660143996394,0.3928626325241355,0.9820901033973413,0.9690913466894083,0.3928626325241355,0.9690913466894083
80,train,0.33123735934495924,0.3567652730565322,0.9966694078947368,0.9966578004762803,0.3567652730565322,0.9966578004762803
80,val,0.3804013881572457,0.39194428851438123,0.9825516986706057,0.9699280774295604,0.39194428851438123,0.9699280774295604
81,train,0.3308270328139004,0.35647221842878746,0.9969675164473685,0.9969692739503726,0.35647221842878746,0.9969692739503726
81,val,0.3827392763869707,0.39360110565673473,0.9823670605612999,0.9691543600337433,0.39360110565673473,0.9691543600337433
82,train,0.3310369351192525,0.35662278681993487,0.9968544407894737,0.9968541824342434,0.35662278681993487,0.9968541824342434
82,val,0.3843787180822949,0.3947611984818481,0.9817208271787297,0.9682009538033118,0.3947611984818481,0.9682009538033118
83,train,0.3292598972195073,0.3553530619332665,0.9973375822368421,0.9973398042745747,0.3553530619332665,0.9973398042745747
83,val,0.38205051144888236,0.3930732933587806,0.982182422451994,0.9690244511349188,0.3930732933587806,0.9690244511349188
84,train,0.329499451345519,0.3555252779471247,0.9973067434210526,0.9973112337031858,0.3555252779471247,0.9973112337031858
84,val,0.38317090411518895,0.39385540887366893,0.9823670605612999,0.9694323746690238,0.39385540887366893,0.9694323746690238
85,train,0.3303220959870439,0.3561132951002372,0.9970600328947369,0.9970598586495372,0.3561132951002372,0.9970598586495372
85,val,0.3822361660558124,0.39317910338557044,0.982182422451994,0.9691069161907395,0.39317910338557044,0.9691069161907395
86,train,0.3299378471939187,0.3558392071410229,0.9970908717105263,0.9970881750322584,0.3558392071410229,0.9970881750322584
86,val,0.3809380295664765,0.39224323145178863,0.9829209748892171,0.9707003921510119,0.39224323145178863,0.9707003921510119
87,train,0.32917170752035946,0.35529273317048427,0.9974609375,0.9974605886195035,0.35529273317048427,0.9974605886195035
87,val,0.3818183513574822,0.3928600016028382,0.9829209748892171,0.9702788969484832,0.3928600016028382,0.9702788969484832
88,train,0.3297425079502557,0.35570039427594136,0.9971319901315789,0.9971317403955403,0.35570039427594136,0.9971317403955403
88,val,0.38190989854723906,0.3929182200930839,0.9829209748892171,0.970256988244093,0.3929182200930839,0.970256988244093
89,train,0.329632589848418,0.3556221643560811,0.9972964638157895,0.997292235226082,0.3556221643560811,0.997292235226082
89,val,0.38138563203257186,0.3925379965194436,0.9831979320531757,0.9707390803039095,0.3925379965194436,0.9707390803039095
90,train,0.3289824598713925,0.3551586486007038,0.9974506578947369,0.9974493175543608,0.3551586486007038,0.9974493175543608
90,val,0.38159509592278057,0.39268081409986627,0.9825516986706057,0.9695701497420686,0.39268081409986627,0.9695701497420686
91,train,0.32815192341804506,0.3545666937765322,0.9976973684210526,0.9977000917687783,0.3545666937765322,0.9977000917687783
91,val,0.38149580151535745,0.39260170764701313,0.98301329394387,0.9704518074156026,0.39260170764701313,0.9704518074156026
92,train,0.32896569731988407,0.3551472324289774,0.997327302631579,0.9973211315831936,0.3551472324289774,0.9973211315831936
92,val,0.38223731933638105,0.3931260205978571,0.9823670605612999,0.9695056899597385,0.3931260205978571,0.9695056899597385
93,train,0.32861617944742505,0.3548982206143831,0.9975020559210527,0.9975003865405646,0.3548982206143831,0.9975003865405646
93,val,0.3814054283984872,0.39252893799959226,0.98301329394387,0.9704036975807373,0.39252893799959226,0.9704036975807373
94,train,0.3289157859588924,0.3551119285978769,0.9973787006578947,0.997380408240366,0.3551119285978769,0.997380408240366
94,val,0.38129939173543176,0.3924506174963574,0.9832902511078286,0.9708020632074882,0.3924506174963574,0.9708020632074882
95,train,0.32876439620005454,0.3550041081873994,0.9975945723684211,0.9975971391762811,0.3550041081873994,0.9975971391762811
95,val,0.38154007390488026,0.39261993211369184,0.9827363367799113,0.9698216427755558,0.39261993211369184,0.9698216427755558
96,train,0.3281836469706736,0.35459027149175343,0.9976870888157895,0.9976926237159838,0.35459027149175343,0.9976926237159838
96,val,0.3817417718643366,0.39276161443355473,0.9824593796159528,0.9692660953438659,0.39276161443355473,0.9692660953438659
97,train,0.3282895245834401,0.3546658168497838,0.9975431743421053,0.9975434635937449,0.3546658168497838,0.9975434635937449
97,val,0.3816622079804886,0.39270350475643956,0.9825516986706057,0.9694212486579495,0.39270350475643956,0.9694212486579495
98,train,0.32918930171351685,0.3553071108303572,0.9973581414473685,0.9973620040239508,0.3553071108303572,0.9973620040239508
98,val,0.3813848939052848,0.39250517238018123,0.9826440177252584,0.9696058205930507,0.39250517238018123,0.9696058205930507
99,train,0.3284202476865367,0.35475906306191496,0.9975534539473684,0.9975537144298736,0.35475906306191496,0.9975537144298736
99,val,0.381330234366794,0.3924654465775157,0.9829209748892171,0.9701428731841748,0.3924654465775157,0.9701428731841748
