epoch,split,total_loss,task_loss_dermamnist,dermamnist_accuracy,dermamnist_f1_macro,dermamnist_loss,avg_f1_macro
10,val,0.8642460107803345,0.865783154964447,0.8085742771684945,0.7287485559844679,0.865783154964447,0.7287485559844679
11,train,0.5710131724675497,0.5713281278257016,0.9560185185185185,0.9565874890965808,0.5713281278257016,0.9565874890965808
11,val,0.8699183911085129,0.8716973960399628,0.8055832502492523,0.7203190801362042,0.8716973960399628,0.7203190801362042
12,train,0.562323475325549,0.5626348941414444,0.9592013888888888,0.9589567912982346,0.5626348941414444,0.9589567912982346
12,val,0.7976678758859634,0.7992752641439438,0.8494516450648056,0.7864327777264768,0.7992752641439438,0.7864327777264768
13,train,0.5550239262757478,0.5553298791249593,0.9623842592592593,0.9623723175684844,0.5553298791249593,0.9623723175684844
13,val,0.8559876382350922,0.8581197410821915,0.8205383848454636,0.7341464057764652,0.8581197410821915,0.7341464057764652
14,train,0.561825606558058,0.5622075464990404,0.9560185185185185,0.9552969703092149,0.5622075464990404,0.9552969703092149
14,val,0.821737214922905,0.8238806873559952,0.8305084745762712,0.7527268470772103,0.8238806873559952,0.7527268470772103
15,train,0.5500145841527868,0.5503524100338971,0.9599247685185185,0.9594073650868421,0.5503524100338971,0.9594073650868421
15,val,0.8579390645027161,0.8605566322803497,0.8205383848454636,0.7687274358108771,0.8605566322803497,0.7687274358108771
16,train,0.5439628660678864,0.5442834639990771,0.9639756944444444,0.9640153324686022,0.5442834639990771,0.9640153324686022
16,val,0.7972192466259003,0.7995524853467941,0.8564307078763709,0.762923309561234,0.7995524853467941,0.762923309561234
17,train,0.5392456165066472,0.5395483363557745,0.9652777777777778,0.9646647559021734,0.5395483363557745,0.9646647559021734
17,val,0.8319075256586075,0.8346920758485794,0.8384845463609173,0.757623627701309,0.8346920758485794,0.757623627701309
18,train,0.5323732263512082,0.5326348499015525,0.9694733796296297,0.9690013567053004,0.5326348499015525,0.9690013567053004
18,val,0.7790024280548096,0.7814601808786392,0.8693918245264207,0.7918422871681235,0.7814601808786392,0.7918422871681235
19,train,0.5298709935612149,0.5301211763311315,0.9671585648148148,0.9670642373391782,0.5301211763311315,0.9670642373391782
19,val,0.8353198766708374,0.8384165167808533,0.8285144566301097,0.7541714580746167,0.8384165167808533,0.7541714580746167
20,train,0.5223288061442198,0.522517462571462,0.9742476851851852,0.9740351677573534,0.522517462571462,0.9740351677573534
20,val,0.8476444631814957,0.8509692549705505,0.8245264207377866,0.7496444038320123,0.8509692549705505,0.7496444038320123
21,train,0.5290746578463802,0.5293349734059086,0.9691840277777778,0.9687557542604928,0.5293349734059086,0.9687557542604928
21,val,0.7877703458070755,0.7906237542629242,0.8484546360917248,0.7566957979849848,0.7906237542629242,0.7566957979849848
22,train,0.5033263939398306,0.5033343368106418,0.9813368055555556,0.98164190168807,0.5033343368106418,0.98164190168807
22,val,0.7942019402980804,0.7971437722444534,0.8534396809571286,0.7777720886325685,0.7971437722444534,0.7777720886325685
23,train,0.5139262863883266,0.5140413652967524,0.9761284722222222,0.9758543027742927,0.5140413652967524,0.9758543027742927
23,val,0.8138792961835861,0.8170390576124191,0.8295114656031904,0.7728532273382489,0.8170390576124191,0.7728532273382489
24,train,0.5062911157254819,0.5063291865366476,0.9790219907407407,0.9788471087545406,0.5063291865366476,0.9788471087545406
24,val,0.8001744747161865,0.8032192587852478,0.8564307078763709,0.7652763230696115,0.8032192587852478,0.7652763230696115
25,train,0.5053358089040827,0.5053643065470236,0.9775752314814815,0.9772804404985257,0.5053643065470236,0.9772804404985257
25,val,0.7976530343294144,0.8006643205881119,0.8624127617148555,0.7673843307129058,0.8006643205881119,0.7673843307129058
26,train,0.5068105580630126,0.5068539668012548,0.9787326388888888,0.978535427949876,0.5068539668012548,0.978535427949876
26,val,0.7891187071800232,0.7920531332492828,0.8464606181455633,0.770036877335375,0.7920531332492828,0.770036877335375
27,train,0.49682447755778275,0.4967665793719115,0.9824942129629629,0.9823025275244646,0.4967665793719115,0.9823025275244646
27,val,0.8011046499013901,0.8041051179170609,0.8374875373878365,0.7727586720236227,0.8041051179170609,0.7727586720236227
28,train,0.506413710338098,0.5064528363722341,0.9797453703703703,0.9795785896751477,0.5064528363722341,0.9795785896751477
28,val,0.7669464498758316,0.7695793807506561,0.8574277168494516,0.789480918301032,0.7695793807506561,0.789480918301032
29,train,0.49471696659370706,0.4946403646910632,0.9840856481481481,0.9840525328128925,0.4946403646910632,0.9840525328128925
29,val,0.7933478951454163,0.7961930930614471,0.8594217347956131,0.7732598493385385,0.7961930930614471,0.7732598493385385
30,train,0.4949449521523935,0.49487296850593004,0.9829282407407407,0.9826742551787465,0.49487296850593004,0.9826742551787465
30,val,0.7935434132814407,0.796306923031807,0.8584247258225324,0.7743407428417777,0.796306923031807,0.7743407428417777
31,train,0.4947551555103726,0.4946843242203748,0.984375,0.9843321182293735,0.4946843242203748,0.9843321182293735
31,val,0.7793922126293182,0.7819535285234451,0.8564307078763709,0.7680925151611628,0.7819535285234451,0.7680925151611628
32,train,0.4878051214747959,0.4876746524263311,0.9853877314814815,0.9851807150619651,0.4876746524263311,0.9851807150619651
32,val,0.7746234387159348,0.7770258635282516,0.864406779661017,0.7692620785084691,0.7770258635282516,0.7692620785084691
33,train,0.4865017158013803,0.48636765502117296,0.9872685185185185,0.9871202140352311,0.48636765502117296,0.9871202140352311
33,val,0.7706739455461502,0.7729086577892303,0.8584247258225324,0.7915517700543171,0.7729086577892303,0.7915517700543171
34,train,0.48353381399755124,0.48338489289636966,0.9868344907407407,0.9868533645321697,0.48338489289636966,0.9868533645321697
34,val,0.7827691584825516,0.7849434316158295,0.8624127617148555,0.7904888123643233,0.7849434316158295,0.7904888123643233
35,train,0.48020605908499825,0.48004493558848343,0.9900173611111112,0.9900642449578003,0.48004493558848343,0.9900642449578003
35,val,0.7603019624948502,0.762146532535553,0.8604187437686939,0.7535567915326492,0.762146532535553,0.7535567915326492
36,train,0.4764766604812057,0.47630595277856896,0.9911747685185185,0.9910194654865093,0.47630595277856896,0.9910194654865093
36,val,0.7533233016729355,0.754931628704071,0.8673978065802592,0.7678576757188295,0.754931628704071,0.7678576757188295
37,train,0.4784802430205875,0.47834107169398554,0.9900173611111112,0.989846150014506,0.47834107169398554,0.989846150014506
37,val,0.7496398389339447,0.7510412037372589,0.8654037886340977,0.7975602046821678,0.7510412037372589,0.7975602046821678
38,train,0.47726654123376916,0.47713832722769844,0.9891493055555556,0.9892078662230784,0.47713832722769844,0.9892078662230784
38,val,0.7679164111614227,0.7692368924617767,0.8673978065802592,0.8004884334266938,0.7692368924617767,0.8004884334266938
39,train,0.4749446787216045,0.4748239020506541,0.9895833333333334,0.9895959426557346,0.4748239020506541,0.9895959426557346
39,val,0.7998973876237869,0.8011549264192581,0.8494516450648056,0.788465346165536,0.8011549264192581,0.788465346165536
40,train,0.4768025091400853,0.4767089850372738,0.9894386574074074,0.9893972194498166,0.4767089850372738,0.9893972194498166
40,val,0.7554091066122055,0.7562975585460663,0.8793619142572283,0.7968160313625662,0.7562975585460663,0.7968160313625662
41,train,0.4754398597611321,0.4753601650396983,0.9907407407407407,0.9907440795164817,0.4753601650396983,0.9907440795164817
41,val,0.7551508098840714,0.7558663487434387,0.8673978065802592,0.7834732455307313,0.7558663487434387,0.7834732455307313
42,train,0.46875672649454186,0.468680289056566,0.9937789351851852,0.9938004281954745,0.468680289056566,0.9938004281954745
42,val,0.7339163571596146,0.7343710362911224,0.8873379860418744,0.8147947326647756,0.7343710362911224,0.8147947326647756
43,train,0.46533489448052867,0.4652823253914162,0.9953703703703703,0.995410341273334,0.4652823253914162,0.995410341273334
43,val,0.7629819810390472,0.7632514238357544,0.8604187437686939,0.7877963477302935,0.7632514238357544,0.7877963477302935
44,train,0.46894638516284803,0.46892802362088803,0.9930555555555556,0.9929653883148959,0.46892802362088803,0.9929653883148959
44,val,0.7612242996692657,0.761265829205513,0.8654037886340977,0.7961238859110319,0.761265829205513,0.7961238859110319
45,train,0.46947091155582005,0.4694782429271274,0.9921875,0.9919423961507013,0.4694782429271274,0.9919423961507013
45,val,0.7589178830385208,0.7587450742721558,0.8574277168494516,0.7908389050732322,0.7587450742721558,0.7908389050732322
46,train,0.46605149904886883,0.46608754992485046,0.9946469907407407,0.994679284441308,0.46608754992485046,0.994679284441308
46,val,0.7284621298313141,0.728119507431984,0.8803589232303091,0.8131027050496221,0.728119507431984,0.8131027050496221
47,train,0.4641747198722981,0.46424282369790254,0.9945023148148148,0.9946065339935698,0.46424282369790254,0.9946065339935698
47,val,0.7238379865884781,0.723305344581604,0.8803589232303091,0.7961418099755867,0.723305344581604,0.7961418099755867
48,train,0.46478695891521593,0.46488314535882735,0.9940682870370371,0.994137685920627,0.46488314535882735,0.994137685920627
48,val,0.7604285478591919,0.7595811039209366,0.8673978065802592,0.7770949052412658,0.7595811039209366,0.7770949052412658
49,train,0.4615685299590782,0.46170561181174385,0.9953703703703703,0.9954790143342878,0.46170561181174385,0.9954790143342878
49,val,0.7374295890331268,0.7364509552717209,0.8733798604187437,0.7953849165804504,0.7364509552717209,0.7953849165804504
50,train,0.46274518414779947,0.4629083573818207,0.9952256944444444,0.9950531369567173,0.4629083573818207,0.9950531369567173
50,val,0.7384182959794998,0.7372319847345352,0.8883349950149552,0.8177380722392604,0.7372319847345352,0.8177380722392604
51,train,0.45981828813199643,0.46002663396022936,0.9965277777777778,0.9965357497538997,0.46002663396022936,0.9965357497538997
51,val,0.775577187538147,0.7739700376987457,0.8673978065802592,0.7853417627492291,0.7739700376987457,0.7853417627492291
52,train,0.458634951600322,0.4588826122107329,0.9958043981481481,0.9958537299774005,0.4588826122107329,0.9958537299774005
52,val,0.7403273284435272,0.7387130856513977,0.8823529411764706,0.8198399352796659,0.7387130856513977,0.8198399352796659
53,train,0.4582868814468384,0.4585694427843447,0.9966724537037037,0.9966473373943888,0.4585694427843447,0.9966473373943888
53,val,0.726464107632637,0.7247469425201416,0.8793619142572283,0.8065862079938029,0.7247469425201416,0.8065862079938029
54,train,0.458430955807368,0.4587439949865694,0.9969618055555556,0.9969357930651211,0.4587439949865694,0.9969357930651211
54,val,0.7515518069267273,0.7494408637285233,0.8833499501495513,0.7984149952437825,0.7494408637285233,0.7984149952437825
55,train,0.4587822004600807,0.45912154405205335,0.9959490740740741,0.9958875081065143,0.45912154405205335,0.9958875081065143
55,val,0.7600423991680145,0.7576538473367691,0.86839481555334,0.7887802939067464,0.7576538473367691,0.7887802939067464
56,train,0.4570193853643205,0.457403752538893,0.9981192129629629,0.9981015373498522,0.457403752538893,0.9981015373498522
56,val,0.7332741022109985,0.7309505939483643,0.8863409770687937,0.8062907044753148,0.7309505939483643,0.8062907044753148
57,train,0.45720533861054313,0.45761632257037693,0.9966724537037037,0.9966801979130435,0.45761632257037693,0.9966801979130435
57,val,0.7581903338432312,0.7554280906915665,0.8733798604187437,0.7975717739591891,0.7554280906915665,0.7975717739591891
58,train,0.456475262288694,0.45692118008931476,0.9969618055555556,0.9969459257163356,0.45692118008931476,0.9969459257163356
58,val,0.7520111501216888,0.7491271793842316,0.8833499501495513,0.8082666508681899,0.7491271793842316,0.8082666508681899
59,train,0.4574662612544166,0.45792742018346433,0.9965277777777778,0.9965554018741433,0.45792742018346433,0.9965554018741433
59,val,0.7484796345233917,0.7454677373170853,0.8823529411764706,0.8085441329850005,0.7454677373170853,0.8085441329850005
60,train,0.45422029384860285,0.45474550790256923,0.9981192129629629,0.9981204236318993,0.45474550790256923,0.9981204236318993
60,val,0.7199821174144745,0.7171553671360016,0.8883349950149552,0.8188247518942742,0.7171553671360016,0.8188247518942742
61,train,0.45358052960148565,0.45414099207630865,0.9982638888888888,0.9982543282017972,0.45414099207630865,0.9982543282017972
61,val,0.7393153160810471,0.7360814809799194,0.8853439680957128,0.8174948621934144,0.7360814809799194,0.8174948621934144
62,train,0.454274982213974,0.4548517112378721,0.9978298611111112,0.9978329131264739,0.4548517112378721,0.9978329131264739
62,val,0.7460708469152451,0.7425874769687653,0.8893320039880359,0.8211751777999436,0.7425874769687653,0.8211751777999436
63,train,0.45299988985061646,0.45361875494321185,0.9986979166666666,0.9986981003485551,0.45361875494321185,0.9986981003485551
63,val,0.7605692893266678,0.7567202150821686,0.8813559322033898,0.8090729834377629,0.7567202150821686,0.8090729834377629
64,train,0.453458195483243,0.45409385363260907,0.9979745370370371,0.9980224721913263,0.45409385363260907,0.9980224721913263
64,val,0.7415533363819122,0.7378357499837875,0.8843469591226321,0.8138709121724901,0.7378357499837875,0.8138709121724901
65,train,0.45059523869443824,0.45129756574277524,0.9994212962962963,0.9994138396250837,0.45129756574277524,0.9994138396250837
65,val,0.7561302334070206,0.7520413100719452,0.8833499501495513,0.8137348590692799,0.7520413100719452,0.8137348590692799
66,train,0.45215947539718065,0.4528599911265903,0.9982638888888888,0.9982793446850611,0.4528599911265903,0.9982793446850611
66,val,0.7360375225543976,0.7321323603391647,0.8933200398803589,0.8235148135702338,0.7321323603391647,0.8235148135702338
67,train,0.4520050485928853,0.4527288598042947,0.9988425925925926,0.9988270128594933,0.4527288598042947,0.9988270128594933
67,val,0.7220278382301331,0.7182342261075974,0.8923230309072782,0.8207131789417449,0.7182342261075974,0.8207131789417449
68,train,0.45072905664090757,0.4514941694559874,0.9991319444444444,0.9991224689815343,0.4514941694559874,0.9991224689815343
68,val,0.725447803735733,0.7214829176664352,0.8933200398803589,0.8220288676260668,0.7214829176664352,0.8220288676260668
69,train,0.4512821380738859,0.4520567776980223,0.9986979166666666,0.9986604805595116,0.4520567776980223,0.9986604805595116
69,val,0.7223000079393387,0.7182828038930893,0.8923230309072782,0.8161366652460982,0.7182828038930893,0.8161366652460982
70,train,0.45140442804053976,0.4521945803253739,0.9984085648148148,0.998432489960754,0.4521945803253739,0.998432489960754
70,val,0.7269157022237778,0.7227160334587097,0.8933200398803589,0.8169929412993862,0.7227160334587097,0.8169929412993862
71,train,0.4497492920469355,0.450586293582563,0.9995659722222222,0.9995674084334673,0.450586293582563,0.9995674084334673
71,val,0.7173195034265518,0.7132005095481873,0.8913260219341974,0.8142063873697243,0.7132005095481873,0.8142063873697243
72,train,0.4488170113828447,0.4496880261986344,0.9998553240740741,0.9998559746474728,0.4496880261986344,0.9998559746474728
72,val,0.7180744409561157,0.7138514518737793,0.8943170488534397,0.81399525337943,0.7138514518737793,0.81399525337943
73,train,0.44921494744442125,0.4500943157407973,0.9997106481481481,0.999708098214569,0.4500943157407973,0.999708098214569
73,val,0.7126544564962387,0.7084522694349289,0.8973080757726819,0.8172367124760435,0.7084522694349289,0.8172367124760435
74,train,0.44913473504560963,0.45003023633250483,0.9994212962962963,0.9994261864873456,0.45003023633250483,0.9994261864873456
74,val,0.7245869040489197,0.720073863863945,0.8983050847457628,0.817659701771829,0.720073863863945,0.817659701771829
75,train,0.4493837025430467,0.4502877648229952,0.9992766203703703,0.9992662786601211,0.4502877648229952,0.9992662786601211
75,val,0.7208440452814102,0.7163313180208206,0.8953140578265204,0.8161559388122248,0.7163313180208206,0.8161559388122248
76,train,0.4490349899839472,0.44995847785914383,0.9997106481481481,0.9997081227642858,0.44995847785914383,0.9997081227642858
76,val,0.7271273881196976,0.7224200963973999,0.8903290129611167,0.8101683365054101,0.7224200963973999,0.8101683365054101
77,train,0.44948990918971876,0.45041555718139364,0.9992766203703703,0.999276926849598,0.45041555718139364,0.999276926849598
77,val,0.7202755510807037,0.7156449258327484,0.8973080757726819,0.8213649455474166,0.7156449258327484,0.8213649455474166
78,train,0.4488714811978517,0.44982030435844705,0.9998553240740741,0.9998532415471145,0.44982030435844705,0.9998532415471145
78,val,0.7169157266616821,0.7122975438833237,0.8963110667996012,0.8161281778257747,0.7122975438833237,0.8161281778257747
79,train,0.4488677603227121,0.4498263818246347,0.9995659722222222,0.9995622968035732,0.4498263818246347,0.9995622968035732
79,val,0.7172051817178726,0.7125289440155029,0.8953140578265204,0.823439541923987,0.7125289440155029,0.823439541923987
80,train,0.44912799530559117,0.4500899612903595,0.9994212962962963,0.9994231085753473,0.4500899612903595,0.9994231085753473
80,val,0.7135976850986481,0.7089506685733795,0.8993020937188435,0.8181355853321514,0.7089506685733795,0.8181355853321514
81,train,0.4487608417316719,0.44973862833446926,0.9997106481481481,0.9997084969483142,0.44973862833446926,0.9997084969483142
81,val,0.7132353037595749,0.7085538655519485,0.9002991026919243,0.8205795350561006,0.7085538655519485,0.8205795350561006
82,train,0.44860532107176604,0.44959371509375395,0.9997106481481481,0.9997127543872036,0.44959371509375395,0.9997127543872036
82,val,0.7222370803356171,0.7173229604959488,0.8993020937188435,0.8226961931069842,0.7173229604959488,0.8226961931069842
83,train,0.4484999477863312,0.4494972317307084,0.9997106481481481,0.9997073225357437,0.4494972317307084,0.9997073225357437
83,val,0.7173681855201721,0.712523877620697,0.901296111665005,0.8305012698519919,0.712523877620697,0.8305012698519919
84,train,0.44872857133547467,0.4497267813594253,0.9995659722222222,0.9995767998213508,0.4497267813594253,0.9995767998213508
84,val,0.7142358720302582,0.7094287723302841,0.8993020937188435,0.8261159646568332,0.7094287723302841,0.8261159646568332
85,train,0.4486142463154263,0.44962016410297817,0.9994212962962963,0.9994135836241099,0.44962016410297817,0.9994135836241099
85,val,0.7270515114068985,0.7219351977109909,0.8933200398803589,0.8145075707436672,0.7219351977109909,0.8145075707436672
86,train,0.4484141292395415,0.44942906830045914,0.9997106481481481,0.9997115066737854,0.44942906830045914,0.9997115066737854
86,val,0.7200490683317184,0.7150621116161346,0.8953140578265204,0.8137640861545048,0.7150621116161346,0.8137640861545048
87,train,0.44878122872776455,0.44979209038946366,0.9992766203703703,0.9992882433415674,0.44979209038946366,0.9992882433415674
87,val,0.7220222353935242,0.7169700562953949,0.8983050847457628,0.8215621291608108,0.7169700562953949,0.8215621291608108
88,train,0.4481715769679458,0.4491994656898357,0.9998553240740741,0.9998538392886347,0.4491994656898357,0.9998538392886347
88,val,0.7215700000524521,0.7165090292692184,0.8973080757726819,0.8156748685719292,0.7165090292692184,0.8156748685719292
89,train,0.4484197872656363,0.44944516928107653,0.9995659722222222,0.9995677811279566,0.44944516928107653,0.9995677811279566
89,val,0.7164798676967621,0.7115167677402496,0.8983050847457628,0.8187729900218581,0.7115167677402496,0.8187729900218581
90,train,0.4478126179288935,0.44885413845380145,0.9998553240740741,0.9998551841735459,0.44885413845380145,0.9998551841735459
90,val,0.7179760783910751,0.712966114282608,0.9002991026919243,0.824370688707775,0.712966114282608,0.824370688707775
91,train,0.4480502517135055,0.4490886330604553,1.0,1.0,0.4490886330604553,1.0
91,val,0.7199849486351013,0.714918777346611,0.8983050847457628,0.8214671092375415,0.714918777346611,0.8214671092375415
92,train,0.44853799100275393,0.4495671943381981,0.9995659722222222,0.999563802675049,0.4495671943381981,0.999563802675049
92,val,0.7194220572710037,0.7143596261739731,0.901296111665005,0.8266117382426079,0.7143596261739731,0.8266117382426079
93,train,0.4481058562243426,0.44914618024119624,0.9995659722222222,0.9995703510334284,0.44914618024119624,0.9995703510334284
93,val,0.7202155143022537,0.7151280045509338,0.8983050847457628,0.8198853615170497,0.7151280045509338,0.8198853615170497
94,train,0.44814642270406085,0.4491869729978067,0.9997106481481481,0.9997064597648072,0.4491869729978067,0.9997064597648072
94,val,0.720299169421196,0.7152040749788284,0.9002991026919243,0.8204739027168714,0.7152040749788284,0.8204739027168714
95,train,0.4475376506646474,0.44859280520015293,1.0,1.0,0.44859280520015293,1.0
95,val,0.7194646596908569,0.7143841832876205,0.901296111665005,0.8248448042611995,0.7143841832876205,0.8248448042611995
96,train,0.448293916605137,0.44933267324059095,0.9995659722222222,0.9995726151723757,0.44933267324059095,0.9995726151723757
96,val,0.7201125174760818,0.7150142192840576,0.8973080757726819,0.8192066390216846,0.7150142192840576,0.8192066390216846
97,train,0.44778165883488125,0.448832466646477,0.9998553240740741,0.9998552478431544,0.448832466646477,0.9998552478431544
97,val,0.719058096408844,0.7139811962842941,0.8973080757726819,0.8183475317057882,0.7139811962842941,0.8183475317057882
98,train,0.4476495881875356,0.4487037206137622,1.0,1.0,0.4487037206137622,1.0
98,val,0.718468114733696,0.7134028971195221,0.901296111665005,0.8249469287286288,0.7134028971195221,0.8249469287286288
99,train,0.44827238829047594,0.4493127288641753,0.9997106481481481,0.9997096892567565,0.4493127288641753,0.9997096892567565
99,val,0.7214398235082626,0.7163061052560806,0.8993020937188435,0.8225146100497678,0.7163061052560806,0.8225146100497678
